i18n_河北省,i18n_保定市,i18n_阜平县,38.894806,114.164211,north
i18n_河北省,i18n_保定市,i18n_徐水县,.041872,115.5796,north
i18n_河北省,i18n_保定市,i18n_定兴县,39.211518,115.755046,north
i18n_河北省,i18n_保定市,i18n_唐县,38.904521,114.806091,north
i18n_河北省,i18n_保定市,i18n_高阳县,38.673021,115.838442,north
i18n_河北省,i18n_保定市,i18n_容城县,39.057814,115.908779,north
i18n_河北省,i18n_保定市,i18n_涞源县,39.366937,114.730451,north
i18n_河北省,i18n_保定市,i18n_望都县,38.679015,115.178346,north
i18n_河北省,i18n_保定市,i18n_安新县,38.878255,115.886731,north
i18n_河北省,i18n_保定市,i18n_易县,39.317566,115.254022,north
i18n_河北省,i18n_保定市,i18n_曲阳县,38.706612,114.660664,north
i18n_河北省,i18n_保定市,i18n_蠡县,38.528232,115.669282,north
i18n_河北省,i18n_保定市,i18n_顺平县,38.927951,115.073989,north
i18n_河北省,i18n_保定市,i18n_博野县,38.459123,115.487786,north
i18n_河北省,i18n_保定市,i18n_雄县,39.042787,116.183299,north
i18n_河北省,i18n_保定市,i18n_涿州市,39.482482,115.999054,north
i18n_河北省,i18n_保定市,i18n_定州市,38.465839,115.057407,north
i18n_河北省,i18n_保定市,i18n_安国市,38.39374,115.334827,north
i18n_河北省,i18n_保定市,i18n_高碑店市,39.265088,116.040934,north
i18n_河北省,i18n_张家口市,i18n_桥东区,38.06339,114.510784,north
i18n_河北省,i18n_张家口市,i18n_桥西区,8.033365,114.43814,north
i18n_河北省,i18n_张家口市,i18n_宣化区,40.632394,115.258472,north
i18n_河北省,i18n_张家口市,i18n_下花园区,40.568837,115.350498,north
i18n_河北省,i18n_张家口市,i18n_宣化县,40.560152,115.035435,north
i18n_河北省,i18n_张家口市,i18n_张北县,41.293641,114.772897,north
i18n_河北省,i18n_张家口市,i18n_康保县,41.784595,114.606536,north
i18n_河北省,i18n_张家口市,i18n_沽源县,41.580404,115.636092,north
i18n_河北省,i18n_张家口市,i18n_尚义县,41.132635,114.152528,north
i18n_河北省,i18n_张家口市,i18n_蔚县,39.879353,114.712537,north
i18n_河北省,i18n_张家口市,i18n_阳原县,40.138642,114.394396,north
i18n_河北省,i18n_张家口市,i18n_怀安县,40.559534,114.502607,north
i18n_河北省,i18n_张家口市,i18n_万全县,40.847108,114.611453,north
i18n_河北省,i18n_张家口市,i18n_怀来县,40.347984,115.634061,north
i18n_河北省,i18n_张家口市,i18n_涿鹿县,40.101876,115.223925,north
i18n_河北省,i18n_张家口市,i18n_赤城县,40.956026,115.892223,north
i18n_河北省,i18n_张家口市,i18n_崇礼县,41.02606,115.219891,north
i18n_河北省,i18n_承德市,i18n_双桥区,40.971406,117.948355,north
i18n_河北省,i18n_承德市,i18n_双滦区,41.051453,117.809336,north
i18n_河北省,i18n_承德市,i18n_鹰手营子矿区,40.53176,117.679426,north
i18n_河北省,i18n_承德市,i18n_承德县,40.973242,118.125718,north
i18n_河北省,i18n_承德市,i18n_兴隆县,40.458142,117.726136,north
i18n_河北省,i18n_承德市,i18n_平泉县,41.075304,118.739324,north
i18n_河北省,i18n_承德市,i18n_滦平县,40.924821,117.369563,north
i18n_河北省,i18n_承德市,i18n_隆化县,1.517995,117.56993,north
i18n_河北省,i18n_承德市,i18n_丰宁满族自治县,41.425684,116.623795,north
i18n_河北省,i18n_承德市,i18n_宽城满族自治县,40.57809,118.635888,north
i18n_河北省,i18n_承德市,i18n_围场满族蒙古族自治县,42.108025,117.547022,north
i18n_河北省,i18n_沧州市,i18n_新华区,38.117219,114.453501,north
i18n_河北省,i18n_沧州市,i18n_运河区,38.314446,116.844854,north
i18n_河北省,i18n_沧州市,i18n_沧县,38.302139,116.862714,north
i18n_河北省,i18n_沧州市,i18n_青县,38.565778,116.851234,north
i18n_河北省,i18n_沧州市,i18n_东光县,37.887452,116.677832,north
i18n_河北省,i18n_沧州市,i18n_海兴县,38.14247,117.567264,north
i18n_河北省,i18n_沧州市,i18n_盐山县,7.96037,117.26694,north
i18n_河北省,i18n_沧州市,i18n_肃宁县,38.422207,115.885816,north
i18n_河北省,i18n_沧州市,i18n_南皮县,8.023186,116.86585,north
i18n_河北省,i18n_沧州市,i18n_吴桥县,37.661863,116.508033,north
i18n_河北省,i18n_沧州市,i18n_献县,38.242726,116.175505,north
i18n_河北省,i18n_沧州市,i18n_孟村回族自治县,38.091265,117.159538,north
i18n_河北省,i18n_沧州市,i18n_泊头市,38.090279,116.389236,north
i18n_河北省,i18n_沧州市,i18n_任丘市,38.741105,116.163214,north
i18n_河北省,i18n_沧州市,i18n_黄骅市,38.401522,117.400217,north
i18n_河北省,i18n_沧州市,i18n_河间市,38.483721,116.271593,north
i18n_河北省,i18n_廊坊市,i18n_安次区,39.345312,116.796123,north
i18n_河北省,i18n_廊坊市,i18n_广阳区,39.533686,116.694236,north
i18n_河北省,i18n_廊坊市,i18n_固安县,9.351106,116.28967,north
i18n_河北省,i18n_廊坊市,i18n_永清县,39.302836,116.560557,north
i18n_河北省,i18n_廊坊市,i18n_香河县,39.7431,117.051306,north
i18n_河北省,i18n_廊坊市,i18n_大城县,38.668803,116.588639,north
i18n_河北省,i18n_廊坊市,i18n_文安县,38.91139,116.494817,north
i18n_河北省,i18n_廊坊市,i18n_大厂回族自治县,39.895316,116.955076,north
i18n_河北省,i18n_廊坊市,i18n_霸州市,39.10932,116.574306,north
i18n_河北省,i18n_廊坊市,i18n_三河市,39.967428,117.021284,north
i18n_河北省,i18n_衡水市,i18n_桃城区,37.724218,115.666657,north
i18n_河北省,i18n_衡水市,i18n_枣强县,37.461024,115.757677,north
i18n_河北省,i18n_衡水市,i18n_武邑县,37.827679,115.944507,north
i18n_河北省,i18n_衡水市,i18n_武强县,38.050513,115.920118,north
i18n_河北省,i18n_衡水市,i18n_饶阳县,38.223059,115.740007,north
i18n_河北省,i18n_衡水市,i18n_安平县,38.243196,115.490416,north
i18n_河北省,i18n_衡水市,i18n_故城县,37.356998,115.978057,north
i18n_河北省,i18n_衡水市,i18n_景县,37.668477,116.200134,north
i18n_河北省,i18n_衡水市,i18n_阜城县,37.912309,116.328425,north
i18n_河北省,i18n_衡水市,i18n_冀州市,37.55607,115.470293,north
i18n_河北省,i18n_衡水市,i18n_深州市,37.957013,115.586699,north
i18n_山西省,i18n_太原市,i18n_小店区,37.753528,112.577409,north
i18n_山西省,i18n_太原市,i18n_迎泽区,37.865737,112.663203,north
i18n_山西省,i18n_太原市,i18n_杏花岭区,37.915556,112.629836,north
i18n_山西省,i18n_太原市,i18n_尖草坪区,7.972758,112.48844,north
i18n_山西省,i18n_太原市,i18n_万柏林区,37.894693,112.402857,north
i18n_山西省,i18n_太原市,i18n_晋源区,37.748675,112.481587,north
i18n_山西省,i18n_太原市,i18n_清徐县,37.593242,112.387085,north
i18n_山西省,i18n_太原市,i18n_阳曲县,38.158246,112.672659,north
i18n_山西省,i18n_太原市,i18n_娄烦县,38.034584,111.797821,north
i18n_山西省,i18n_太原市,i18n_古交市,37.905179,112.107739,north
i18n_山西省,i18n_大同市,i18n_城区,37.857865,113.612838,north
i18n_山西省,i18n_大同市,i18n_矿区,37.890804,113.540771,north
i18n_山西省,i18n_大同市,i18n_南郊区,40.051891,113.226457,north
i18n_山西省,i18n_大同市,i18n_新荣区,40.267127,113.236894,north
i18n_山西省,i18n_大同市,i18n_阳高县,40.222312,113.823181,north
i18n_山西省,i18n_大同市,i18n_天镇县,0.403529,114.16813,north
i18n_山西省,i18n_大同市,i18n_广灵县,39.768994,114.161702,north
i18n_山西省,i18n_大同市,i18n_灵丘县,39.377268,114.213095,north
i18n_山西省,i18n_大同市,i18n_浑源县,39.634162,113.710759,north
i18n_山西省,i18n_大同市,i18n_左云县,40.000738,112.777856,north
i18n_山西省,i18n_大同市,i18n_大同县,40.001627,113.583866,north
i18n_山西省,i18n_阳泉市,i18n_城区,37.857865,113.612838,north
i18n_山西省,i18n_阳泉市,i18n_矿区,37.890804,113.540771,north
i18n_山西省,i18n_阳泉市,i18n_郊区,37.911504,113.568086,north
i18n_山西省,i18n_阳泉市,i18n_平定县,37.849271,113.768978,north
i18n_山西省,i18n_阳泉市,i18n_盂县,38.229386,113.360967,north
i18n_山西省,i18n_长治市,i18n_城区,37.857865,113.612838,north
i18n_山西省,i18n_长治市,i18n_郊区,37.911504,113.568086,north
i18n_山西省,i18n_长治市,i18n_长治县,36.02468,113.086194,north
i18n_山西省,i18n_长治市,i18n_襄垣县,36.580201,112.988973,north
i18n_山西省,i18n_长治市,i18n_屯留县,36.34261,112.750363,north
i18n_山西省,i18n_长治市,i18n_平顺县,36.221794,113.533689,north
i18n_山西省,i18n_长治市,i18n_黎城县,36.619368,113.396852,north
i18n_山西省,i18n_长治市,i18n_壶关县,35.992652,113.371998,north
i18n_山西省,i18n_长治市,i18n_长子县,36.110999,112.802254,north
i18n_山西省,i18n_长治市,i18n_武乡县,6.888323,112.96752,north
i18n_山西省,i18n_长治市,i18n_沁县,6.707383,112.65221,north
i18n_山西省,i18n_长治市,i18n_沁源县,36.701567,112.290094,north
i18n_山西省,i18n_长治市,i18n_潞城市,36.374406,113.254387,north
i18n_山西省,i18n_晋城市,i18n_城区,37.857865,113.612838,north
i18n_山西省,i18n_晋城市,i18n_沁水县,5.751489,112.37743,north
i18n_山西省,i18n_晋城市,i18n_阳城县,35.426541,112.361527,north
i18n_山西省,i18n_晋城市,i18n_陵川县,35.690744,113.343387,north
i18n_山西省,i18n_晋城市,i18n_泽州县,35.475851,112.870985,north
i18n_山西省,i18n_晋城市,i18n_高平市,35.809742,112.935115,north
i18n_山西省,i18n_朔州市,i18n_朔城区,.243272,112.5562,north
i18n_山西省,i18n_朔州市,i18n_平鲁区,9.640007,112.30435,north
i18n_山西省,i18n_朔州市,i18n_山阴县,39.52105,112.786805,north
i18n_山西省,i18n_朔州市,i18n_应县,39.509316,113.260593,north
i18n_山西省,i18n_朔州市,i18n_右玉县,40.008136,112.421677,north
i18n_山西省,i18n_朔州市,i18n_怀仁县,39.793571,113.112305,north
i18n_山西省,i18n_晋中市,i18n_榆次区,37.650825,112.843737,north
i18n_山西省,i18n_晋中市,i18n_榆社县,37.14005,112.954181,north
i18n_山西省,i18n_晋中市,i18n_左权县,37.032795,113.474538,north
i18n_山西省,i18n_晋中市,i18n_和顺县,37.348374,113.474934,north
i18n_山西省,i18n_晋中市,i18n_昔阳县,37.563418,113.762106,north
i18n_山西省,i18n_晋中市,i18n_寿阳县,37.825119,113.141611,north
i18n_山西省,i18n_晋中市,i18n_太谷县,37.407696,112.736433,north
i18n_山西省,i18n_晋中市,i18n_祁县,37.292198,112.469066,north
i18n_山西省,i18n_晋中市,i18n_平遥县,37.14809,112.265493,north
i18n_山西省,i18n_晋中市,i18n_灵石县,36.834487,111.735504,north
i18n_山西省,i18n_晋中市,i18n_介休市,37.025476,111.995188,north
i18n_山西省,i18n_运城市,i18n_盐湖区,35.063677,110.961931,north
i18n_山西省,i18n_运城市,i18n_临猗县,35.14938,110.625895,north
i18n_山西省,i18n_运城市,i18n_万荣县,5.388134,110.71554,north
i18n_山西省,i18n_运城市,i18n_闻喜县,35.373753,111.319287,north
i18n_山西省,i18n_运城市,i18n_稷山县,35.598267,110.965122,north
i18n_山西省,i18n_运城市,i18n_新绛县,35.631583,111.172875,north
i18n_山西省,i18n_运城市,i18n_绛县,5.498579,111.64482,north
i18n_山西省,i18n_运城市,i18n_垣曲县,35.221584,111.824787,north
i18n_山西省,i18n_运城市,i18n_夏县,35.12668,111.358386,north
i18n_山西省,i18n_运城市,i18n_平陆县,34.888646,111.251109,north
i18n_山西省,i18n_运城市,i18n_芮城县,34.709535,110.616496,north
i18n_山西省,i18n_运城市,i18n_永济市,34.894672,110.488949,north
i18n_山西省,i18n_运城市,i18n_河津市,35.631891,110.708539,north
i18n_山西省,i18n_忻州市,i18n_忻府区,.437832,112.6052,north
i18n_山西省,i18n_忻州市,i18n_定襄县,38.51675,113.035589,north
i18n_山西省,i18n_忻州市,i18n_五台县,38.778174,113.442104,north
i18n_山西省,i18n_忻州市,i18n_代县,39.093197,113.050582,north
i18n_山西省,i18n_忻州市,i18n_繁峙县,39.204757,113.596214,north
i18n_山西省,i18n_忻州市,i18n_宁武县,38.82189,112.193896,north
i18n_山西省,i18n_忻州市,i18n_静乐县,38.400067,112.064994,north
i18n_山西省,i18n_忻州市,i18n_神池县,9.173053,112.00992,north
i18n_山西省,i18n_忻州市,i18n_五寨县,39.008731,111.744757,north
i18n_山西省,i18n_忻州市,i18n_岢岚县,38.737957,111.543568,north
i18n_山西省,i18n_忻州市,i18n_河曲县,39.20644,111.359829,north
i18n_山西省,i18n_忻州市,i18n_保德县,38.887135,111.142835,north
i18n_北京市,i18n_北京市,i18n_东城区,39.938574,116.421885,north
i18n_北京市,i18n_北京市,i18n_西城区,9.93428,116.37319,north
i18n_北京市,i18n_北京市,i18n_朝阳区,39.958953,116.521695,north
i18n_北京市,i18n_北京市,i18n_丰台区,9.841938,116.25837,north
i18n_北京市,i18n_北京市,i18n_石景山区,39.938867,116.184556,north
i18n_北京市,i18n_北京市,i18n_海淀区,40.033162,116.239678,north
i18n_北京市,i18n_北京市,i18n_门头沟区,40.000893,115.795795,north
i18n_北京市,i18n_北京市,i18n_房山区,39.726753,115.862836,north
i18n_北京市,i18n_北京市,i18n_通州区,39.809815,116.740079,north
i18n_北京市,i18n_北京市,i18n_顺义区,40.154951,116.728229,north
i18n_北京市,i18n_北京市,i18n_昌平区,40.221724,116.216456,north
i18n_北京市,i18n_北京市,i18n_大兴区,39.65279,116.425195,north
i18n_北京市,i18n_北京市,i18n_怀柔区,40.638139,116.593408,north
i18n_北京市,i18n_北京市,i18n_平谷区,40.215925,117.150433,north
i18n_北京市,i18n_北京市,i18n_密云县,40.532843,117.001201,north
i18n_北京市,i18n_北京市,i18n_延庆县,40.545156,116.169735,north
i18n_天津市,i18n_天津市,i18n_和平区,39.124809,117.202814,north
i18n_天津市,i18n_天津市,i18n_河东区,39.126626,117.261693,north
i18n_天津市,i18n_天津市,i18n_河西区,39.084494,117.236165,north
i18n_天津市,i18n_天津市,i18n_南开区,39.116987,117.162728,north
i18n_天津市,i18n_天津市,i18n_河北区,39.173149,117.220297,north
i18n_天津市,i18n_天津市,i18n_红桥区,39.170621,117.162217,north
i18n_天津市,i18n_天津市,i18n_东丽区,39.139605,117.414782,north
i18n_天津市,i18n_天津市,i18n_西青区,39.035065,117.126201,north
i18n_天津市,i18n_天津市,i18n_津南区,8.969791,117.39291,north
i18n_天津市,i18n_天津市,i18n_北辰区,39.259131,117.180606,north
i18n_天津市,i18n_天津市,i18n_武清区,39.457043,117.034578,north
i18n_天津市,i18n_天津市,i18n_宝坻区,39.615544,117.411421,north
i18n_天津市,i18n_天津市,i18n_宁河县,39.381561,117.689424,north
i18n_天津市,i18n_天津市,i18n_静海县,38.861262,116.972772,north
i18n_天津市,i18n_天津市,i18n_蓟县,40.009614,117.441159,north
i18n_河北省,i18n_石家庄市,i18n_长安区,38.076875,114.592622,north
i18n_河北省,i18n_石家庄市,i18n_桥东区,38.06339,114.510784,north
i18n_河北省,i18n_石家庄市,i18n_桥西区,8.033365,114.43814,north
i18n_河北省,i18n_石家庄市,i18n_新华区,38.117219,114.453501,north
i18n_河北省,i18n_石家庄市,i18n_井陉矿区,38.081098,114.050744,north
i18n_河北省,i18n_石家庄市,i18n_裕华区,38.014621,114.586383,north
i18n_河北省,i18n_石家庄市,i18n_井陉县,38.000891,114.077952,north
i18n_河北省,i18n_石家庄市,i18n_正定县,38.227073,114.570201,north
i18n_河北省,i18n_石家庄市,i18n_栾城县,37.906161,114.632968,north
i18n_河北省,i18n_石家庄市,i18n_行唐县,38.546695,114.457436,north
i18n_河北省,i18n_石家庄市,i18n_灵寿县,38.510936,114.187819,north
i18n_河北省,i18n_石家庄市,i18n_高邑县,37.622651,114.607385,north
i18n_河北省,i18n_石家庄市,i18n_深泽县,38.194681,115.233102,north
i18n_河北省,i18n_石家庄市,i18n_赞皇县,37.628132,114.289553,north
i18n_河北省,i18n_石家庄市,i18n_无极县,8.183286,114.95114,north
i18n_河北省,i18n_石家庄市,i18n_平山县,38.408762,113.872429,north
i18n_河北省,i18n_石家庄市,i18n_元氏县,7.807353,114.42836,north
i18n_河北省,i18n_石家庄市,i18n_赵县,37.769612,114.834938,north
i18n_河北省,i18n_石家庄市,i18n_辛集市,7.924122,115.29875,north
i18n_河北省,i18n_石家庄市,i18n_藁城市,38.054936,114.816476,north
i18n_河北省,i18n_石家庄市,i18n_晋州市,37.991145,115.091738,north
i18n_河北省,i18n_石家庄市,i18n_新乐市,38.377578,114.762271,north
i18n_河北省,i18n_石家庄市,i18n_鹿泉市,38.084707,114.347323,north
i18n_河北省,i18n_唐山市,i18n_路南区,9.612987,118.20604,north
i18n_河北省,i18n_唐山市,i18n_路北区,9.657846,118.18507,north
i18n_河北省,i18n_唐山市,i18n_古冶区,39.723045,118.462232,north
i18n_河北省,i18n_唐山市,i18n_开平区,39.692123,118.257848,north
i18n_河北省,i18n_唐山市,i18n_丰南区,39.384663,118.085847,north
i18n_河北省,i18n_唐山市,i18n_丰润区,9.789909,118.05949,north
i18n_河北省,i18n_唐山市,i18n_滦县,39.785509,118.583777,north
i18n_河北省,i18n_唐山市,i18n_滦南县,39.360739,118.549385,north
i18n_河北省,i18n_唐山市,i18n_乐亭县,39.357229,118.939943,north
i18n_河北省,i18n_唐山市,i18n_迁西县,40.238508,118.371389,north
i18n_河北省,i18n_唐山市,i18n_玉田县,39.818843,117.734753,north
i18n_山西省,i18n_忻州市,i18n_偏关县,39.464649,111.671903,north
i18n_山西省,i18n_忻州市,i18n_原平市,38.838876,112.682128,north
i18n_山西省,i18n_临汾市,i18n_尧都区,36.125937,111.474665,north
i18n_山西省,i18n_临汾市,i18n_曲沃县,35.704201,111.527041,north
i18n_山西省,i18n_临汾市,i18n_翼城县,35.695398,111.839209,north
i18n_山西省,i18n_临汾市,i18n_襄汾县,35.874204,111.385953,north
i18n_山西省,i18n_临汾市,i18n_洪洞县,36.325514,111.659378,north
i18n_山西省,i18n_临汾市,i18n_古县,36.303823,112.011243,north
i18n_山西省,i18n_临汾市,i18n_安泽县,36.164296,112.307904,north
i18n_山西省,i18n_临汾市,i18n_浮山县,35.945831,111.928409,north
i18n_山西省,i18n_临汾市,i18n_吉县,36.158677,110.728162,north
i18n_山西省,i18n_临汾市,i18n_乡宁县,35.925119,110.944128,north
i18n_山西省,i18n_临汾市,i18n_大宁县,36.432636,110.710805,north
i18n_山西省,i18n_临汾市,i18n_隰县,36.711951,111.009965,north
i18n_山西省,i18n_临汾市,i18n_永和县,36.737137,110.617898,north
i18n_山西省,i18n_临汾市,i18n_蒲县,36.4246,111.162359,north
i18n_山西省,i18n_临汾市,i18n_汾西县,36.642781,111.483148,north
i18n_山西省,i18n_临汾市,i18n_侯马市,35.621785,111.371509,north
i18n_山西省,i18n_临汾市,i18n_霍州市,36.599678,111.830836,north
i18n_山西省,i18n_吕梁市,i18n_文水县,37.459706,111.964995,north
i18n_山西省,i18n_吕梁市,i18n_交城县,37.687046,111.819927,north
i18n_山西省,i18n_吕梁市,i18n_兴县,38.392263,111.069311,north
i18n_山西省,i18n_吕梁市,i18n_临县,37.962867,110.901147,north
i18n_山西省,i18n_吕梁市,i18n_柳林县,37.403754,110.876927,north
i18n_山西省,i18n_吕梁市,i18n_石楼县,37.035145,110.753479,north
i18n_山西省,i18n_吕梁市,i18n_岚县,38.343813,111.606641,north
i18n_山西省,i18n_吕梁市,i18n_方山县,37.886688,111.337979,north
i18n_山西省,i18n_吕梁市,i18n_中阳县,37.266318,111.185904,north
i18n_山西省,i18n_吕梁市,i18n_交口县,36.957719,111.315924,north
i18n_山西省,i18n_吕梁市,i18n_孝义市,37.118133,111.637646,north
i18n_山西省,i18n_吕梁市,i18n_汾阳市,37.316764,111.745996,north
i18n_内蒙古自治区,i18n_呼和浩特市,i18n_新城区,34.271474,108.991539,north
i18n_内蒙古自治区,i18n_呼和浩特市,i18n_回民区,40.838895,111.596886,north
i18n_内蒙古自治区,i18n_呼和浩特市,i18n_玉泉区,40.747387,111.658553,north
i18n_内蒙古自治区,i18n_呼和浩特市,i18n_赛罕区,40.788864,111.876335,north
i18n_内蒙古自治区,i18n_呼和浩特市,i18n_土默特左旗,40.689987,111.234704,north
i18n_内蒙古自治区,i18n_呼和浩特市,i18n_托克托县,.361084,111.3197,north
i18n_内蒙古自治区,i18n_呼和浩特市,i18n_和林格尔县,40.333868,111.901693,north
i18n_内蒙古自治区,i18n_呼和浩特市,i18n_清水河县,39.889118,111.706236,north
i18n_内蒙古自治区,i18n_呼和浩特市,i18n_武川县,41.116204,111.179572,north
i18n_内蒙古自治区,i18n_包头市,i18n_东河区,40.589124,110.070141,north
i18n_内蒙古自治区,i18n_包头市,i18n_昆都仑区,40.658057,109.806834,north
i18n_内蒙古自治区,i18n_包头市,i18n_青山区,40.658778,109.903675,north
i18n_内蒙古自治区,i18n_包头市,i18n_石拐区,40.716464,110.299215,north
i18n_内蒙古自治区,i18n_包头市,i18n_九原区,40.627202,109.949197,north
i18n_内蒙古自治区,i18n_包头市,i18n_土默特右旗,40.527996,110.693258,north
i18n_内蒙古自治区,i18n_包头市,i18n_固阳县,41.104725,110.167592,north
i18n_内蒙古自治区,i18n_包头市,i18n_达尔罕茂明安联合旗,41.943507,110.286189,north
i18n_内蒙古自治区,i18n_乌海市,i18n_海勃湾区,39.734834,106.861482,north
i18n_内蒙古自治区,i18n_乌海市,i18n_海南区,19.180501,109.733755,north
i18n_内蒙古自治区,i18n_乌海市,i18n_乌达区,39.535878,106.725859,north
i18n_内蒙古自治区,i18n_赤峰市,i18n_红山区,42.286232,118.998103,north
i18n_内蒙古自治区,i18n_赤峰市,i18n_元宝山区,42.184131,119.268169,north
i18n_内蒙古自治区,i18n_赤峰市,i18n_松山区,42.268753,118.757106,north
i18n_内蒙古自治区,i18n_赤峰市,i18n_阿鲁科尔沁旗,44.195957,120.053241,north
i18n_内蒙古自治区,i18n_赤峰市,i18n_巴林左旗,44.203431,119.280766,north
i18n_内蒙古自治区,i18n_赤峰市,i18n_巴林右旗,3.684787,118.94609,north
i18n_内蒙古自治区,i18n_赤峰市,i18n_林西县,43.771462,118.110216,north
i18n_内蒙古自治区,i18n_赤峰市,i18n_克什克腾旗,3.218237,117.35857,north
i18n_内蒙古自治区,i18n_赤峰市,i18n_翁牛特旗,42.97398,119.254643,north
i18n_内蒙古自治区,i18n_赤峰市,i18n_喀喇沁旗,41.908351,118.667056,north
i18n_内蒙古自治区,i18n_赤峰市,i18n_宁城县,41.571041,118.905499,north
i18n_内蒙古自治区,i18n_赤峰市,i18n_敖汉旗,42.430592,120.157713,north
i18n_内蒙古自治区,i18n_通辽市,i18n_科尔沁区,43.65829,122.291294,north
i18n_内蒙古自治区,i18n_通辽市,i18n_科尔沁左翼中旗,4.057579,122.49918,north
i18n_内蒙古自治区,i18n_通辽市,i18n_科尔沁左翼后旗,43.196083,122.697345,north
i18n_内蒙古自治区,i18n_通辽市,i18n_开鲁县,43.734942,121.324094,north
i18n_内蒙古自治区,i18n_通辽市,i18n_库伦旗,42.810038,121.573038,north
i18n_内蒙古自治区,i18n_通辽市,i18n_奈曼旗,42.972383,120.940789,north
i18n_内蒙古自治区,i18n_通辽市,i18n_扎鲁特旗,44.822451,120.596028,north
i18n_内蒙古自治区,i18n_通辽市,i18n_霍林郭勒市,45.528106,119.579748,north
i18n_内蒙古自治区,i18n_鄂尔多斯市,i18n_东胜区,39.805586,109.764419,north
